Price
10.651384247866982
11.016797696588752
9.638174223850264
10.655147649183533
10.79174911168878
12.263341053320566
10.71371352082809
10.633572072102883
10.994857679947177
10.671359943290625
10.435465480609668
9.824885806178992
10.931725444421959
10.645680750246626
9.913097231314559
11.064804181259648
11.624777346052767
11.340108040487776
11.52464373704442
10.882315804880687
11.064804181259648
10.975895486507364
10.176070200274824
11.340108040487776
10.81931097523836
10.901156223342602
11.34705032144641
11.635675345406062
11.048830743691845
11.233268703392175
10.643789274649537
10.538089862097847
10.602278775481158
10.808592759018333
10.143056552540132
10.931153634628432
10.931401459017525
10.446778399351528
10.460196261867386
11.064804181259648
11.288114524334732
11.658835785532077
9.933985719261916
11.671319016786894
10.46628456073464
10.675061366393813
10.717261720884188
11.282092425171639
10.285461122475176
10.968576149165093
9.750081515393676
11.683522558067624
10.435465480609668
10.369151780182765
11.56084210487126
10.963974208231726
11.17598591917709
11.157152970843999
11.428543355697593
10.475348066887987
11.18267988243989
11.039464987704202
11.175239371923306
11.26789820240601
10.188167121983652
10.510802297245792
10.900173422280695
11.876197639250138
10.50497986449436
9.93914036985058
10.525211768465944
9.317895278196945
11.172247597066484
10.70777173269934
11.275358392990295
11.089508999068563
10.082583913974387
10.8812140971224
11.053421883178572
10.696986727022777
10.742915658911176
11.822932862391923
10.969494001455322
9.858883414720413
10.071160338072124
10.580858947180335
10.65264448747927
11.448630114264331
10.283659467741664
11.343269598606504
11.144911042902732
11.600668174471034
11.318754369272693
10.147261623643049
10.726662495168894
10.267037568910903
11.175754549129524
11.171498252707703
11.547549475609573
11.018720942220474
10.99575173454406
10.873255868299653
11.52464373704442
10.534467797525002
11.737731633370338
11.508719833687696
10.433899309576924
11.06979587215689
11.219074000897615
11.353319934460007
11.02220830408089
11.352069152558354
11.16321819034709
9.51682457139056
11.715790550995315
11.265171547683302
10.336863503805128
10.977716980635755
10.188167121983652
9.861637279518702
11.129394827810977
11.529371878240365
10.660172753900062
11.002618186839925
11.061462490597744
11.271296098981416
10.742904151497525
11.116014069333293
11.07393666482292
10.274510273088076
10.841452101115571
10.756618652168314
11.17598591917709
11.216927309554451
9.699146128184514
10.126163794678414
10.034684221813931
11.495795582706762
10.78900562574303
9.801561133612584
10.481345086360362
10.843535435202426
11.065637862008225
11.590859366057948
11.047982926769505
10.93201122675303
10.188167121983652
11.56792715475193
11.442360501250736
9.672654512737537
10.56846856468972
11.320925866649002
10.375818471540954
11.352694739066088
10.777955789556444
11.715790550995315
10.53941655276426
10.231119110983279
10.525211768465944
9.827763506006608
10.853784502608233
12.029883488676532
10.911903762066183
11.197396851520583
10.480567504600335
11.272726554360904
10.349904182775484
10.523780128994506
10.472336016417996
9.82197089913809
11.026550473300178
11.624777346052767
11.144911042902732
10.510802297245792
10.525211768465944
10.188167121983652
10.941585213338247
10.403666298916729
10.830969824842061
10.826745953725876
10.167903065600154
10.510802297245792
10.34717287346399
10.641244744014543
11.894913580522502
10.977716980635755
10.882315804880687
